C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,ElectrodePolarity,HeatInput,InterpassTemp,WeldType,YieldStrength,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,WeldID
0.078,0.32,1.39,0.007,0.009,0.4965784343768078,0.2241438663677311,0.2585563275081242,0.0005,0.158299721141832,0.2811167167848794,0.4250878608452311,436.0,42.0,93.1475870774268,44.0,5.0,5.0,80.81286581633611,-15.636929617564022,25.928321120581586,170.0,21.0,DC,+,1.0,200.0,MMA,478.0,541.0,30.4,78.9,,,,,,,,,,Evans-Al/CMn-1990-44aw
0.078,0.32,1.39,0.007,0.009,0.4965784343768078,0.2241438663677311,0.2585563275081242,0.0005,0.158299721141832,0.2811167167848794,0.4250878608452311,436.0,42.0,93.1475870774268,44.0,5.0,5.0,80.81286581633611,-15.636929617564022,25.928321120581586,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-88.0,28.0,,,,,,,,Evans-Al/CMn-1990-44awch1
0.078,0.32,1.39,0.007,0.009,0.4965784343768078,0.2241438663677311,0.2585563275081242,0.0005,0.158299721141832,0.2811167167848794,0.4250878608452311,436.0,42.0,93.1475870774268,44.0,5.0,5.0,80.81286581633611,-15.636929617564022,25.928321120581586,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-60.0,100.0,,,,,,,,Evans-Al/CMn-1990-44awch2
0.078,0.32,1.39,0.007,0.009,0.4965784343768078,0.2241438663677311,0.2585563275081242,0.0005,0.158299721141832,0.2811167167848794,0.4250878608452311,436.0,42.0,93.1475870774268,44.0,5.0,5.0,80.81286581633611,-15.636929617564022,25.928321120581586,170.0,21.0,DC,+,1.0,200.0,MMA,398.0,499.0,32.8,80.7,,,,,,,,,,Evans-Al/CMn-1990-44ht
0.078,0.32,1.39,0.007,0.009,0.4965784343768078,0.2241438663677311,0.2585563275081242,0.0005,0.158299721141832,0.2811167167848794,0.4250878608452311,436.0,42.0,93.1475870774268,44.0,5.0,5.0,80.81286581633611,-15.636929617564022,25.928321120581586,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-94.0,28.0,,,,,,,,Evans-Al/CMn-1990-44htch1
0.078,0.32,1.39,0.007,0.009,0.4965784343768078,0.2241438663677311,0.2585563275081242,0.0005,0.158299721141832,0.2811167167848794,0.4250878608452311,436.0,42.0,93.1475870774268,44.0,5.0,5.0,80.81286581633611,-15.636929617564022,25.928321120581586,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-75.0,100.0,,,,,,,,Evans-Al/CMn-1990-44htch2
0.08,0.33,1.41,0.006,0.009,0.4032094855750046,0.23395807193800877,0.26883304715560996,0.0005,0.13515488846826962,0.0671091601015057,0.3708222238611185,432.0,43.0,89.60045980951145,78.0,5.0,5.0,78.89479552921438,-15.028546085122827,32.77049913191513,170.0,21.0,DC,+,1.0,200.0,MMA,478.0,540.0,31.2,80.7,,,,,,,,,,Evans-Al/CMn-1990-78aw
0.08,0.33,1.41,0.006,0.009,0.4032094855750046,0.23395807193800877,0.26883304715560996,0.0005,0.13515488846826962,0.0671091601015057,0.3708222238611185,432.0,43.0,89.60045980951145,78.0,5.0,5.0,78.89479552921438,-15.028546085122827,32.77049913191513,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-77.0,28.0,,,,,,,,Evans-Al/CMn-1990-78awch1
0.08,0.33,1.41,0.006,0.009,0.4032094855750046,0.23395807193800877,0.26883304715560996,0.0005,0.13515488846826962,0.0671091601015057,0.3708222238611185,432.0,43.0,89.60045980951145,78.0,5.0,5.0,78.89479552921438,-15.028546085122827,32.77049913191513,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-55.0,100.0,,,,,,,,Evans-Al/CMn-1990-78awch2
0.08,0.33,1.41,0.006,0.009,0.4032094855750046,0.23395807193800877,0.26883304715560996,0.0005,0.13515488846826962,0.0671091601015057,0.3708222238611185,432.0,43.0,89.60045980951145,78.0,5.0,5.0,78.89479552921438,-15.028546085122827,32.77049913191513,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,24.0,9.0,67.0,0.0,0.0,Evans-Al/CMn-1990-78aw
0.08,0.33,1.41,0.006,0.009,0.4032094855750046,0.23395807193800877,0.26883304715560996,0.0005,0.13515488846826962,0.0671091601015057,0.3708222238611185,432.0,43.0,89.60045980951145,78.0,5.0,5.0,78.89479552921438,-15.028546085122827,32.77049913191513,170.0,21.0,DC,+,1.0,200.0,MMA,391.0,504.0,31.8,78.9,,,,,,,,,,Evans-Al/CMn-1990-78ht
0.08,0.33,1.41,0.006,0.009,0.4032094855750046,0.23395807193800877,0.26883304715560996,0.0005,0.13515488846826962,0.0671091601015057,0.3708222238611185,432.0,43.0,89.60045980951145,78.0,5.0,5.0,78.89479552921438,-15.028546085122827,32.77049913191513,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-89.0,28.0,,,,,,,,Evans-Al/CMn-1990-78htch1
0.08,0.33,1.41,0.006,0.009,0.4032094855750046,0.23395807193800877,0.26883304715560996,0.0005,0.13515488846826962,0.0671091601015057,0.3708222238611185,432.0,43.0,89.60045980951145,78.0,5.0,5.0,78.89479552921438,-15.028546085122827,32.77049913191513,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-68.0,100.0,,,,,,,,Evans-Al/CMn-1990-78htch2
0.08,0.37,1.42,0.006,0.009,0.2785149562132574,0.25005992154615697,0.27189144490896666,0.0005,0.10520677820996305,0.09985231658787441,0.2964580842478526,439.0,43.0,85.8192348875034,120.0,5.0,5.0,73.42651276917138,-15.069770694221035,29.078636988924245,170.0,21.0,DC,+,1.0,200.0,MMA,480.0,543.0,29.0,78.9,,,,,,,,,,Evans-Al/CMn-1990-120aw
0.08,0.37,1.42,0.006,0.009,0.2785149562132574,0.25005992154615697,0.27189144490896666,0.0005,0.10520677820996305,0.09985231658787441,0.2964580842478526,439.0,43.0,85.8192348875034,120.0,5.0,5.0,73.42651276917138,-15.069770694221035,29.078636988924245,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-86.0,28.0,,,,,,,,Evans-Al/CMn-1990-120awch1
0.08,0.37,1.42,0.006,0.009,0.2785149562132574,0.25005992154615697,0.27189144490896666,0.0005,0.10520677820996305,0.09985231658787441,0.2964580842478526,439.0,43.0,85.8192348875034,120.0,5.0,5.0,73.42651276917138,-15.069770694221035,29.078636988924245,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-28.0,100.0,,,,,,,,Evans-Al/CMn-1990-120awch2
0.08,0.37,1.42,0.006,0.009,0.2785149562132574,0.25005992154615697,0.27189144490896666,0.0005,0.10520677820996305,0.09985231658787441,0.2964580842478526,439.0,43.0,85.8192348875034,120.0,5.0,5.0,73.42651276917138,-15.069770694221035,29.078636988924245,170.0,21.0,DC,+,1.0,200.0,MMA,397.0,518.0,31.0,79.8,,,,,,,,,,Evans-Al/CMn-1990-120ht
0.08,0.37,1.42,0.006,0.009,0.2785149562132574,0.25005992154615697,0.27189144490896666,0.0005,0.10520677820996305,0.09985231658787441,0.2964580842478526,439.0,43.0,85.8192348875034,120.0,5.0,5.0,73.42651276917138,-15.069770694221035,29.078636988924245,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-91.0,28.0,,,,,,,,Evans-Al/CMn-1990-120htch1
0.08,0.37,1.42,0.006,0.009,0.2785149562132574,0.25005992154615697,0.27189144490896666,0.0005,0.10520677820996305,0.09985231658787441,0.2964580842478526,439.0,43.0,85.8192348875034,120.0,5.0,5.0,73.42651276917138,-15.069770694221035,29.078636988924245,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-69.0,100.0,,,,,,,,Evans-Al/CMn-1990-120htch2
0.076,0.37,1.36,0.005,0.009,0.07162681888581801,0.371300422760509,0.32421832996948297,0.0005,0.06310898827555356,-0.5073270366750187,0.18135889100698677,422.0,36.0,78.35558597010277,190.0,5.0,5.0,76.71711359389758,-18.430643783264884,48.57309198718394,170.0,21.0,DC,+,1.0,200.0,MMA,485.0,549.0,31.4,79.8,,,,,,,,,,Evans-Al/CMn-1990-190aw
0.076,0.37,1.36,0.005,0.009,0.07162681888581801,0.371300422760509,0.32421832996948297,0.0005,0.06310898827555356,-0.5073270366750187,0.18135889100698677,422.0,36.0,78.35558597010277,190.0,5.0,5.0,76.71711359389758,-18.430643783264884,48.57309198718394,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-86.0,28.0,,,,,,,,Evans-Al/CMn-1990-190awch1
0.076,0.37,1.36,0.005,0.009,0.07162681888581801,0.371300422760509,0.32421832996948297,0.0005,0.06310898827555356,-0.5073270366750187,0.18135889100698677,422.0,36.0,78.35558597010277,190.0,5.0,5.0,76.71711359389758,-18.430643783264884,48.57309198718394,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-58.0,100.0,,,,,,,,Evans-Al/CMn-1990-190awch2
0.076,0.37,1.36,0.005,0.009,0.07162681888581801,0.371300422760509,0.32421832996948297,0.0005,0.06310898827555356,-0.5073270366750187,0.18135889100698677,422.0,36.0,78.35558597010277,190.0,5.0,5.0,76.71711359389758,-18.430643783264884,48.57309198718394,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,20.0,3.0,77.0,0.0,0.0,Evans-Al/CMn-1990-190aw
0.076,0.37,1.36,0.005,0.009,0.07162681888581801,0.371300422760509,0.32421832996948297,0.0005,0.06310898827555356,-0.5073270366750187,0.18135889100698677,422.0,36.0,78.35558597010277,190.0,5.0,5.0,76.71711359389758,-18.430643783264884,48.57309198718394,170.0,21.0,DC,+,1.0,200.0,MMA,403.0,519.0,29.1,78.9,,,,,,,,,,Evans-Al/CMn-1990-190ht
0.076,0.37,1.36,0.005,0.009,0.07162681888581801,0.371300422760509,0.32421832996948297,0.0005,0.06310898827555356,-0.5073270366750187,0.18135889100698677,422.0,36.0,78.35558597010277,190.0,5.0,5.0,76.71711359389758,-18.430643783264884,48.57309198718394,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-92.0,28.0,,,,,,,,Evans-Al/CMn-1990-190htch1
0.076,0.37,1.36,0.005,0.009,0.07162681888581801,0.371300422760509,0.32421832996948297,0.0005,0.06310898827555356,-0.5073270366750187,0.18135889100698677,422.0,36.0,78.35558597010277,190.0,5.0,5.0,76.71711359389758,-18.430643783264884,48.57309198718394,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-74.0,100.0,,,,,,,,Evans-Al/CMn-1990-190htch2
0.078,0.44,1.31,0.005,0.008,-0.3681374994743294,0.5842777418695562,0.40527694315760954,0.0005,-0.04533980678704985,-1.1581951207846828,-0.045425012506619566,431.0,36.0,65.3562131734177,340.0,5.0,5.0,62.30692775905521,-19.458861541951848,65.97938549284254,170.0,21.0,DC,+,1.0,200.0,MMA,491.0,564.0,28.2,78.9,,,,,,,,,,Evans-Al/CMn-1990-340aw
0.078,0.44,1.31,0.005,0.008,-0.3681374994743294,0.5842777418695562,0.40527694315760954,0.0005,-0.04533980678704985,-1.1581951207846828,-0.045425012506619566,431.0,36.0,65.3562131734177,340.0,5.0,5.0,62.30692775905521,-19.458861541951848,65.97938549284254,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-88.0,28.0,,,,,,,,Evans-Al/CMn-1990-340awch1
0.078,0.44,1.31,0.005,0.008,-0.3681374994743294,0.5842777418695562,0.40527694315760954,0.0005,-0.04533980678704985,-1.1581951207846828,-0.045425012506619566,431.0,36.0,65.3562131734177,340.0,5.0,5.0,62.30692775905521,-19.458861541951848,65.97938549284254,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-63.0,100.0,,,,,,,,Evans-Al/CMn-1990-340awch2
0.078,0.44,1.31,0.005,0.008,-0.3681374994743294,0.5842777418695562,0.40527694315760954,0.0005,-0.04533980678704985,-1.1581951207846828,-0.045425012506619566,431.0,36.0,65.3562131734177,340.0,5.0,5.0,62.30692775905521,-19.458861541951848,65.97938549284254,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,21.0,7.0,72.0,0.0,0.0,Evans-Al/CMn-1990-340aw
0.078,0.44,1.31,0.005,0.008,-0.3681374994743294,0.5842777418695562,0.40527694315760954,0.0005,-0.04533980678704985,-1.1581951207846828,-0.045425012506619566,431.0,36.0,65.3562131734177,340.0,5.0,5.0,62.30692775905521,-19.458861541951848,65.97938549284254,170.0,21.0,DC,+,1.0,200.0,MMA,409.0,528.0,31.0,78.9,,,,,,,,,,Evans-Al/CMn-1990-340ht
0.078,0.44,1.31,0.005,0.008,-0.3681374994743294,0.5842777418695562,0.40527694315760954,0.0005,-0.04533980678704985,-1.1581951207846828,-0.045425012506619566,431.0,36.0,65.3562131734177,340.0,5.0,5.0,62.30692775905521,-19.458861541951848,65.97938549284254,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-90.0,28.0,,,,,,,,Evans-Al/CMn-1990-340htch1
0.078,0.44,1.31,0.005,0.008,-0.3681374994743294,0.5842777418695562,0.40527694315760954,0.0005,-0.04533980678704985,-1.1581951207846828,-0.045425012506619566,431.0,36.0,65.3562131734177,340.0,5.0,5.0,62.30692775905521,-19.458861541951848,65.97938549284254,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-74.0,100.0,,,,,,,,Evans-Al/CMn-1990-340htch2
0.076,0.51,1.3,0.005,0.008,-0.7813342206104537,0.7466491525772447,0.47594197660003346,0.0005,-0.15360902526177256,-1.9431929897917541,-0.24756002129057464,423.0,43.0,50.645619753468964,490.0,5.0,5.0,49.644318561964155,-18.61964801932959,89.1412873802642,170.0,21.0,DC,+,1.0,200.0,MMA,485.0,560.0,25.2,78.9,,,,,,,,,,Evans-Al/CMn-1990-490aw
0.076,0.51,1.3,0.005,0.008,-0.7813342206104537,0.7466491525772447,0.47594197660003346,0.0005,-0.15360902526177256,-1.9431929897917541,-0.24756002129057464,423.0,43.0,50.645619753468964,490.0,5.0,5.0,49.644318561964155,-18.61964801932959,89.1412873802642,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-90.0,28.0,,,,,,,,Evans-Al/CMn-1990-490awch1
0.076,0.51,1.3,0.005,0.008,-0.7813342206104537,0.7466491525772447,0.47594197660003346,0.0005,-0.15360902526177256,-1.9431929897917541,-0.24756002129057464,423.0,43.0,50.645619753468964,490.0,5.0,5.0,49.644318561964155,-18.61964801932959,89.1412873802642,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-55.0,100.0,,,,,,,,Evans-Al/CMn-1990-490awch2
0.076,0.51,1.3,0.005,0.008,-0.7813342206104537,0.7466491525772447,0.47594197660003346,0.0005,-0.15360902526177256,-1.9431929897917541,-0.24756002129057464,423.0,43.0,50.645619753468964,490.0,5.0,5.0,49.644318561964155,-18.61964801932959,89.1412873802642,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,21.0,17.0,62.0,0.0,0.0,Evans-Al/CMn-1990-490aw
0.076,0.51,1.3,0.005,0.008,-0.7813342206104537,0.7466491525772447,0.47594197660003346,0.0005,-0.15360902526177256,-1.9431929897917541,-0.24756002129057464,423.0,43.0,50.645619753468964,490.0,5.0,5.0,49.644318561964155,-18.61964801932959,89.1412873802642,170.0,21.0,DC,+,1.0,200.0,MMA,417.0,528.0,29.0,78.9,,,,,,,,,,Evans-Al/CMn-1990-490ht
0.076,0.51,1.3,0.005,0.008,-0.7813342206104537,0.7466491525772447,0.47594197660003346,0.0005,-0.15360902526177256,-1.9431929897917541,-0.24756002129057464,423.0,43.0,50.645619753468964,490.0,5.0,5.0,49.644318561964155,-18.61964801932959,89.1412873802642,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-84.0,28.0,,,,,,,,Evans-Al/CMn-1990-490htch1
0.076,0.51,1.3,0.005,0.008,-0.7813342206104537,0.7466491525772447,0.47594197660003346,0.0005,-0.15360902526177256,-1.9431929897917541,-0.24756002129057464,423.0,43.0,50.645619753468964,490.0,5.0,5.0,49.644318561964155,-18.61964801932959,89.1412873802642,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-69.0,100.0,,,,,,,,Evans-Al/CMn-1990-490htch2
0.079,0.57,1.32,0.004,0.008,-1.137170010725768,0.8122224259926583,0.5067386390869615,0.0005,-0.2328171459150301,-2.355832186155464,-0.45873197939659605,422.0,38.0,39.17726201225446,610.0,5.0,5.0,43.04423933951256,-19.951242433402115,98.40135874483894,170.0,21.0,DC,+,1.0,200.0,MMA,491.0,570.0,29.2,77.0,,,,,,,,,,Evans-Al/CMn-1990-610aw
0.079,0.57,1.32,0.004,0.008,-1.137170010725768,0.8122224259926583,0.5067386390869615,0.0005,-0.2328171459150301,-2.355832186155464,-0.45873197939659605,422.0,38.0,39.17726201225446,610.0,5.0,5.0,43.04423933951256,-19.951242433402115,98.40135874483894,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-74.0,28.0,,,,,,,,Evans-Al/CMn-1990-610awch1
0.079,0.57,1.32,0.004,0.008,-1.137170010725768,0.8122224259926583,0.5067386390869615,0.0005,-0.2328171459150301,-2.355832186155464,-0.45873197939659605,422.0,38.0,39.17726201225446,610.0,5.0,5.0,43.04423933951256,-19.951242433402115,98.40135874483894,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-38.0,100.0,,,,,,,,Evans-Al/CMn-1990-610awch2
0.079,0.57,1.32,0.004,0.008,-1.137170010725768,0.8122224259926583,0.5067386390869615,0.0005,-0.2328171459150301,-2.355832186155464,-0.45873197939659605,422.0,38.0,39.17726201225446,610.0,5.0,5.0,43.04423933951256,-19.951242433402115,98.40135874483894,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,19.0,26.0,55.0,0.0,0.0,Evans-Al/CMn-1990-610aw
0.079,0.57,1.32,0.004,0.008,-1.137170010725768,0.8122224259926583,0.5067386390869615,0.0005,-0.2328171459150301,-2.355832186155464,-0.45873197939659605,422.0,38.0,39.17726201225446,610.0,5.0,5.0,43.04423933951256,-19.951242433402115,98.40135874483894,170.0,21.0,DC,+,1.0,200.0,MMA,443.0,550.0,29.4,76.0,,,,,,,,,,Evans-Al/CMn-1990-610ht
0.079,0.57,1.32,0.004,0.008,-1.137170010725768,0.8122224259926583,0.5067386390869615,0.0005,-0.2328171459150301,-2.355832186155464,-0.45873197939659605,422.0,38.0,39.17726201225446,610.0,5.0,5.0,43.04423933951256,-19.951242433402115,98.40135874483894,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-88.0,28.0,,,,,,,,Evans-Al/CMn-1990-610htch1
0.079,0.57,1.32,0.004,0.008,-1.137170010725768,0.8122224259926583,0.5067386390869615,0.0005,-0.2328171459150301,-2.355832186155464,-0.45873197939659605,422.0,38.0,39.17726201225446,610.0,5.0,5.0,43.04423933951256,-19.951242433402115,98.40135874483894,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-52.0,100.0,,,,,,,,Evans-Al/CMn-1990-610htch2
0.073,0.35,0.64,0.005,0.004,0.6580802816585702,0.7722055358772959,0.4315505848755947,0.0003,0.19890403807873192,0.7761560734828485,0.5438273618939462,428.0,38.0,77.0,5.0,5.0,5.0,86.96484152204249,-29.85121408425573,8.106375973600734,170.0,21.0,DC,+,1.0,200.0,MMA,402.0,494.0,33.3,77.5,,,,,,,,,,Evans-V/Mn-1991-A3aw
0.073,0.35,0.64,0.005,0.004,0.6580802816585702,0.7722055358772959,0.4315505848755947,0.0003,0.19890403807873192,0.7761560734828485,0.5438273618939462,428.0,38.0,77.0,5.0,5.0,5.0,86.96484152204249,-29.85121408425573,8.106375973600734,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-45.0,100.0,,,48.0,26.0,26.0,0.0,0.0,Evans-V/Mn-1991-A3awch
0.073,0.35,0.64,0.005,0.004,0.6580802816585702,0.7722055358772959,0.4315505848755947,0.0003,0.19890403807873192,0.7761560734828485,0.5438273618939462,428.0,38.0,77.0,5.0,5.0,5.0,86.96484152204249,-29.85121408425573,8.106375973600734,170.0,21.0,DC,+,1.0,200.0,MMA,329.0,447.0,36.4,80.5,-54.0,100.0,,,,,,,,Evans-V/Mn-1991-A3ht
0.071,0.36,0.63,0.007,0.006,0.6627935498229363,0.8105866074557415,0.4425039128076591,0.021,0.19269186014614093,0.8072257301959667,0.6079227756305414,435.0,43.0,78.0,5.0,5.0,5.0,82.38803652491947,-28.932096372406278,6.532277680461448,170.0,21.0,DC,+,1.0,200.0,MMA,436.0,513.0,29.2,77.0,,,,,,,,,,Evans-V/Mn-1991-A210aw
0.071,0.36,0.63,0.007,0.006,0.6627935498229363,0.8105866074557415,0.4425039128076591,0.021,0.19269186014614093,0.8072257301959667,0.6079227756305414,435.0,43.0,78.0,5.0,5.0,5.0,82.38803652491947,-28.932096372406278,6.532277680461448,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-43.0,100.0,,,45.0,14.0,41.0,,,Evans-V/Mn-1991-A210awch
0.071,0.36,0.63,0.007,0.006,0.6627935498229363,0.8105866074557415,0.4425039128076591,0.021,0.19269186014614093,0.8072257301959667,0.6079227756305414,435.0,43.0,78.0,5.0,5.0,5.0,82.38803652491947,-28.932096372406278,6.532277680461448,170.0,21.0,DC,+,1.0,200.0,MMA,398.0,481.0,30.8,76.0,-47.0,100.0,,,,,,,,Evans-V/Mn-1991-A210ht
0.071,0.4,0.64,0.008,0.006,0.6314934730631805,0.876323946451329,0.39639400978154526,0.0435,0.1891300753470908,1.0852144938005992,0.571461456998918,411.0,36.0,88.0,5.0,5.0,5.0,94.1857503702521,-37.16042103819285,-7.1817687345683225,170.0,21.0,DC,+,1.0,200.0,MMA,478.0,546.0,28.2,78.0,,,,,,,,,,Evans-V/Mn-1991-A435aw
0.071,0.4,0.64,0.008,0.006,0.6314934730631805,0.876323946451329,0.39639400978154526,0.0435,0.1891300753470908,1.0852144938005992,0.571461456998918,411.0,36.0,88.0,5.0,5.0,5.0,94.1857503702521,-37.16042103819285,-7.1817687345683225,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-43.0,100.0,,,41.0,7.0,52.0,0.0,0.0,Evans-V/Mn-1991-A435awch
0.071,0.4,0.64,0.008,0.006,0.6314934730631805,0.876323946451329,0.39639400978154526,0.0435,0.1891300753470908,1.0852144938005992,0.571461456998918,411.0,36.0,88.0,5.0,5.0,5.0,94.1857503702521,-37.16042103819285,-7.1817687345683225,170.0,21.0,DC,+,1.0,200.0,MMA,446.0,526.0,,76.0,-30.0,100.0,,,,,,,,Evans-V/Mn-1991-A435ht
0.074,0.36,0.63,0.008,0.005,0.6471489331381335,0.7418359437499173,0.4258108313167668,0.06,0.20531423736133725,0.97091693926426,0.6528828109289861,432.0,31.0,75.0,5.0,5.0,5.0,88.98962664425375,-31.784534607754324,-2.4155933545594053,170.0,21.0,DC,+,1.0,200.0,MMA,488.0,548.0,25.6,77.5,,,,,,,,,,Evans-V/Mn-1991-A600aw
0.074,0.36,0.63,0.008,0.005,0.6471489331381335,0.7418359437499173,0.4258108313167668,0.06,0.20531423736133725,0.97091693926426,0.6528828109289861,432.0,31.0,75.0,5.0,5.0,5.0,88.98962664425375,-31.784534607754324,-2.4155933545594053,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-42.0,100.0,,,35.0,6.0,59.0,0.0,0.0,Evans-V/Mn-1991-A600awch
0.074,0.36,0.63,0.008,0.005,0.6471489331381335,0.7418359437499173,0.4258108313167668,0.06,0.20531423736133725,0.97091693926426,0.6528828109289861,432.0,31.0,75.0,5.0,5.0,5.0,88.98962664425375,-31.784534607754324,-2.4155933545594053,170.0,21.0,DC,+,1.0,200.0,MMA,458.0,547.0,25.6,76.0,-28.0,100.0,,,,,,,,Evans-V/Mn-1991-A600ht
0.072,0.36,0.64,0.008,0.006,0.6273401146779705,0.8602113765653847,0.43583513169880916,0.0815,0.19115537099722246,0.8714244672958351,0.674989815999993,436.0,34.0,84.0,5.0,5.0,5.0,86.99120355818542,-33.230509276842724,0.9739490487222611,170.0,21.0,DC,+,1.0,200.0,MMA,490.0,563.0,25.2,77.0,,,,,,,,,,Evans-V/Mn-1991-A815aw
0.072,0.36,0.64,0.008,0.006,0.6273401146779705,0.8602113765653847,0.43583513169880916,0.0815,0.19115537099722246,0.8714244672958351,0.674989815999993,436.0,34.0,84.0,5.0,5.0,5.0,86.99120355818542,-33.230509276842724,0.9739490487222611,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-40.0,100.0,,,34.0,6.0,60.0,0.0,0.0,Evans-V/Mn-1991-A815awch
0.072,0.36,0.64,0.008,0.006,0.6273401146779705,0.8602113765653847,0.43583513169880916,0.0815,0.19115537099722246,0.8714244672958351,0.674989815999993,436.0,34.0,84.0,5.0,5.0,5.0,86.99120355818542,-33.230509276842724,0.9739490487222611,170.0,21.0,DC,+,1.0,200.0,MMA,483.0,576.0,25.2,76.0,-22.0,100.0,,,,,,,,Evans-V/Mn-1991-A815ht
0.077,0.35,1.02,0.007,0.005,0.6821421131779672,0.3012086863784891,0.29865956627373436,0.0004,0.2115124283118277,0.7925788644239731,0.5405167303294647,399.0,41.0,75.0,5.0,5.0,5.0,94.30929956528274,-22.433620977772847,7.102532875758243,170.0,21.0,DC,+,1.0,200.0,MMA,443.0,522.0,31.1,77.0,,,,,,,,,,Evans-V/Mn-1991-B4aw
0.077,0.35,1.02,0.007,0.005,0.6821421131779672,0.3012086863784891,0.29865956627373436,0.0004,0.2115124283118277,0.7925788644239731,0.5405167303294647,399.0,41.0,75.0,5.0,5.0,5.0,94.30929956528274,-22.433620977772847,7.102532875758243,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-60.0,100.0,,,,,,,,Evans-V/Mn-1991-B4awch
